Brand Names,Yarn Names,Weight,Texture,Fiber,Needles,Gauge,Balls
Regia,8-ply / 8-fädig,Worsted / Medium,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"20 sts / 10 cm (4"") and 28 rows",150g; 300m (328 yds)
Regia,Baby Smiles My First Regia,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)2.5mm(1.5 US)( UK),"30 sts / 10 cm (4"")",25g; 105m (115 yds)
Regia,Cotton,Fingering / 4-ply / Super Fine,S on S plied,"Cotton (72%),Nylon (18%),Polyester (10%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"") and 42 rows",100g; 420m (459 yds)
Regia,Cotton Denim 4-ply,Fingering / 4-ply / Super Fine,S on S plied,"Cotton (72%),Nylon (18%),Polyester (10%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"") and 42 rows",100g; 420m (459 yds)
Regia,Design Line 4-ply,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",2.75mm(2 US)(12 UK),"30 sts / 10 cm (4"")",50g; 210m (230 yds)
Regia,Design Line 6-ply,DK / Light,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",150g; 375m (410 yds)
Regia,Extra Twist Merino,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"")",50g; 210m (230 yds)
Regia,Merino Yak 4-ply,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (58%),Nylon (28%),Yak (14%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"") and 42 rows",100g; 400m (437 yds)
Regia,Pairfect 4-ply,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"") and 42 rows",100g; 420m (459 yds)
Regia,Pairfect 6-ply,DK / Light,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",150g; 375m (410 yds)
Regia,Premium Alpaca Soft,Sport / Fine,Plied with a soft haze,"Superwash Wool (62%),Nylon (23%),Alpaca (15%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"24 sts / 10 cm (4"") and 32 rows",100g; 310m (339 yds)
Regia,Premium Bamboo 4-ply,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (45%),Bamboo Viscose (30%),Nylon (25%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"28-32 sts / 10 cm (4"") and 42 rows",100g; 400m (437 yds)
Regia,Premium Cashmere 4-ply,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (65%),Nylon (25%),Cashmere (10%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"") and 42 rows",100g; 400m (437 yds)
Regia,Premium Merino Yak,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (58%),Nylon (28%),Yak (14%)",2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"30 sts / 10 cm (4"") and 42 rows",100g; 400m (437 yds)
Regia,Premium Silk 4-ply,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (55%),Nylon (25%),Silk (20%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"")",(Varies)
Regia,Sentimento,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"") and 42 rows",100g; 420m (459 yds)
Regia,Tweed 4-ply,Fingering / 4-ply / Super Fine,Nubby / Tweedy,"Superwash Wool (70%),Nylon (25%),Rayon (5%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"")",(Varies)
Sandnes Garn,Alpakka,DK / Light,Plied with a soft haze,Alpaca (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 110m (120 yds)
Sandnes Garn,Alpakka Silke,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Baby Alpaca (70%),Mulberry Silk (30%)",3mm(2.5 US)(11 UK),"27 sts / 10 cm (4"")",50g; 200m (219 yds)
Sandnes Garn,Alpakka Ull,Aran / Medium,Plied with a soft haze,"Alpaca (65%),Wool (35%)",5mm(8 US)(6 UK),"19 sts / 10 cm (4"")",50g; 100m (109 yds)
Sandnes Garn,Babyull Lanett,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Merino Superwash Wool (100%),2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"27-31 sts / 10 cm (4"")",50g; 175m (191 yds)
Sandnes Garn,Børstet Alpakka,Bulky / Chunky,Fuzzy / Fluffy,"Alpaca (96%),Nylon (4%)",5mm(8 US)(6 UK)7mm( US)(2 UK),"12 sts / 10 cm (4"") and 16 rows",50g; 110m (120 yds)
Sandnes Garn,Double Sunday,Worsted / Medium,Plied (3 or more plies),Merino Wool (100%),3.5mm(4 US)( UK)4mm(6 US)(8 UK),"20-21 sts / 10 cm (4"")",50g; 108m (118 yds)
Sandnes Garn,Duo,DK / Light,Plied (3 or more plies),"Merino Superwash Wool (55%),Cotton (45%)",3.5mm(4 US)( UK)4mm(6 US)(8 UK),"20-22 sts / 10 cm (4"")",50g; 124m (136 yds)
Sandnes Garn,Fritidsgarn,Bulky / Chunky,2 ply,Wool (100%),5.5mm(9 US)(5 UK),"15 sts / 10 cm (4"")",50g; 70m (77 yds)
Sandnes Garn,KlompeLompe Merinoull,DK / Light,S on S plied,Merino Superwash Wool (100%),3.5mm(4 US)( UK),"22 sts / 10 cm (4"")",50g; 105m (115 yds)
Sandnes Garn,KlompeLompe Tynn Merinoull,Fingering / 4-ply / Super Fine,S on S plied,Merino Superwash Wool (100%),3mm(2.5 US)(11 UK),"27 sts / 10 cm (4"")",50g; 175m (191 yds)
Sandnes Garn,Kos,Heavy Worsted,Blown / Fiber-filled net,"Baby Alpaca (62%),Nylon (29%),Wool (9%)",5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"15-16 sts / 10 cm (4"")",50g; 150m (164 yds)
Sandnes Garn,Line,Worsted / Medium,Loosely plied,"Cotton (53%),Linen Viscose (33%),Viscose (14%)",4mm(6 US)(8 UK),"20-21 sts / 10 cm (4"")",50g; 110m (120 yds)
Sandnes Garn,Mandarin Naturell,DK / Light,Plied (3 or more plies),Cotton (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 130m (142 yds)
Sandnes Garn,Mandarin Petit,Fingering / 4-ply / Super Fine,S on S plied,Cotton (100%),2.75mm(2 US)(12 UK)3.25mm(3 US)(10 UK),"27 sts / 10 cm (4"")",50g; 178m (195 yds)
Sandnes Garn,Merinoull,DK / Light,S on S plied,Merino Superwash Wool (100%),3.5mm(4 US)( UK),"22 sts / 10 cm (4"")",50g; 105m (115 yds)
Sandnes Garn,Mini Alpakka,Fingering / 4-ply / Super Fine,Plied with a soft haze,Alpaca (100%),3mm(2.5 US)(11 UK),"27 sts / 10 cm (4"")",50g; 150m (164 yds)
Sandnes Garn,Peer Gynt,DK / Light,Plied (3 or more plies),Wool (100%),3.5mm(4 US)( UK)3.75mm(5 US)(9 UK),"22 sts / 10 cm (4"")",50g; 90m (98 yds)
Sandnes Garn,Perfect,DK / Light,Plied (3 or more plies),"Superwash Wool (85%),Nylon (15%)",3.5mm(4 US)( UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 100m (109 yds)
Sandnes Garn,Robust,Worsted / Medium,Plied (3 or more plies),"Wool (40%),Acrylic (38%),Nylon (22%)",3.5mm(4 US)( UK),"20 sts / 10 cm (4"")",50g; 95m (104 yds)
Sandnes Garn,Sisu,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (80%),Nylon (20%)",2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"27 sts / 10 cm (4"")",50g; 175m (191 yds)
Sandnes Garn,Smart,DK / Light,Plied (3 or more plies),Superwash Wool (100%),3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 99m (108 yds)
Sandnes Garn,Sunday,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Merino Wool (100%),3mm(2.5 US)(11 UK),"28-32 sts / 10 cm (4"")",50g; 235m (257 yds)
Sandnes Garn,Tresko,Sport / Fine,Plied (3 or more plies),"Wool (80%),Nylon (20%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"24 sts / 10 cm (4"")",50g; 105m (115 yds)
Sandnes Garn,Tweed Recycled,Worsted / Medium,Nubby / Tweedy,"Superwash Wool (80%),Cashmere (20%)",3.5mm(4 US)( UK)4mm(6 US)(8 UK),"20-21 sts / 10 cm (4"")",50g; 175m (191 yds)
Sandnes Garn,Tykk Line,Heavy Worsted,Plied (3 or more plies),"Cotton (53%),Viscose (33%),Linen (14%)",5mm(8 US)(6 UK),"16 sts / 10 cm (4"")",50g; 60m (66 yds)
Sandnes Garn,Tynn Line,Fingering / 4-ply / Super Fine,Crepe / Cable-plied,"Cotton (53%),Viscose (33%),Linen (14%)",3mm(2.5 US)(11 UK),"27 sts / 10 cm (4"")",50g; 220m (241 yds)
Sandnes Garn,Tynn Merinoull,Fingering / 4-ply / Super Fine,S on S plied,Merino Superwash Wool (100%),(Varies),"27 sts / 10 cm (4"")",50g; 175m (191 yds)
Sandnes Garn,Tynn Peer Gynt,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Wool (100%),3mm(2.5 US)(11 UK),"27 sts / 10 cm (4"")",50g; 205m (224 yds)
Sandnes Garn,Tynn Silk Mohair,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (57%),Silk (28%),Wool (15%)",3mm(2.5 US)(11 UK)5mm(8 US)(6 UK),"18 sts / 10 cm (4"") and 24 rows",25g; 212m (232 yds)
Schachenmayr Original,Alpaca Classico,Aran / Medium,Plied (3 or more plies),"Wool (60%),Alpaca (40%)",4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"18 sts / 10 cm (4"") and 26 rows",50g; 90m (98 yds)
Schachenmayr Original,Alva Silk,Sport / Fine,Nubby / Tweedy,"Wool (50%),Cotton (25%),Silk (25%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"24 sts / 10 cm (4"") and 33 rows",50g; 230m (252 yds)
Schachenmayr Original,Baby Smiles Bravo Baby 185,Sport / Fine,Plied (3 or more plies),Acrylic (100%),2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 36 rows",50g; 184m (201 yds)
Schachenmayr Original,Baby Smiles Cotton,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Cotton (100%),2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 36 rows",25g; 92m (101 yds)
Schachenmayr Original,Baby Smiles Cotton Bamboo,Fingering / 4-ply / Super Fine,S on S plied,"Cotton (52%),Viscose (48%)",2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 36 rows",50g; 156m (171 yds)
Schachenmayr Original,Baby Smiles Easy Cotton,DK / Light,S on S plied,"Acrylic (50%),Cotton (50%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 120m (131 yds)
Schachenmayr Original,Baby Smiles Happy Baby,DK / Light,Plied (3 or more plies),Acrylic (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",200g; 540m (591 yds)
Schachenmayr Original,Baby Smiles Lenja Soft,Worsted / Medium,Fleece style,Polyester (100%),4mm(6 US)(8 UK),"20 sts / 10 cm (4"") and 29 rows",(Varies)
Schachenmayr Original,Baby Smiles Little Soft & Easy,DK / Light,S on S plied,Acrylic (100%),3.5mm(4 US)( UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",150g; 375m (410 yds)
Schachenmayr Original,Baby Smiles Merino Mix,DK / Light,Plied (3 or more plies),"Nylon (50%),Superwash Wool (50%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 120m (131 yds)
Schachenmayr Original,Baby Smiles Merino Wool,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Merino Superwash Wool (100%),3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"28 sts / 10 cm (4"") and 36 rows",25g; 85m (93 yds)
Schachenmayr Original,Baby Smiles Suavel,Lace,Plied (3 or more plies),Acrylic (100%),2.5mm(1.5 US)( UK),"34 sts / 10 cm (4"")",50g; 366m (400 yds)
Schachenmayr Original,Batiko Sun,Bulky / Chunky,Tape,"Cotton (82%),Polyester (18%)",7mm( US)(2 UK)8mm(11 US)(0 UK),"13 sts / 10 cm (4"") and 20 rows",100g; 180m (197 yds)
Schachenmayr Original,Bellicia,Worsted / Medium,Fuzzy chain,"Viscose (64%),Baby Alpaca (36%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"") and 30 rows",25g; 135m (148 yds)
Schachenmayr Original,Boston,Super Bulky / Super Chunky,Plied (3 or more plies),"Acrylic (84%),Superwash Wool (16%)",7mm( US)(2 UK)9mm(13 US)(00 UK),"12 sts / 10 cm (4"") and 18 rows",(Varies)
Schachenmayr Original,Bravo,DK / Light,Plied (3 or more plies),Acrylic (100%),3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 133m (145 yds)
Schachenmayr Original,Bravo Big,Super Bulky / Super Chunky,Plied (3 or more plies),Acrylic (100%),10mm(15 US)(000 UK),"8 sts / 10 cm (4"") and 12 rows",200g; 120m (131 yds)
Schachenmayr Original,Bravo Quick & Easy,Bulky / Chunky,Plied (3 or more plies),Acrylic (100%),5mm(8 US)(6 UK)6mm(10 US)(4 UK),"15 sts / 10 cm (4"") and 20 rows",100g; 165m (180 yds)
Schachenmayr Original,Bravo Softy,DK / Light,Plied with a soft haze,Polyester (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 140m (153 yds)
Schachenmayr Original,Brazilia,Aran / Medium,Eyelash,Polyester (100%),4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"18 sts / 10 cm (4"") and 28 rows",50g; 90m (98 yds)
Schachenmayr Original,Casual Soft,Aran / Medium,2 ply,"Cotton (73%),Superwash Wool (19%),Viscose (8%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"17 sts / 10 cm (4"") and 25 rows",50g; 100m (109 yds)
Schachenmayr Original,Catania,Sport / Fine,Plied (3 or more plies),Mercerized Cotton (100%),2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 36 rows",50g; 125m (137 yds)
Schachenmayr Original,Catania Fine,Fingering / 4-ply / Super Fine,Plied with a tight twist,Mercerized Cotton (100%),2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 36 rows",50g; 165m (180 yds)
Schachenmayr Original,Catania Flammé,Sport / Fine,Slubby tweed,Cotton (100%),2.75mm(2 US)(12 UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 36 rows",50g; 120m (131 yds)
Schachenmayr Original,Catania Glamour,Sport / Fine,Plied (3 or more plies),"Cotton (98%),Metallic (2%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 36 rows",50g; 142m (155 yds)
Schachenmayr Original,Catania Grande,Heavy Worsted,Plied (3 or more plies),Mercerized Cotton (100%),4mm(6 US)(8 UK)5mm(8 US)(6 UK),"16 sts / 10 cm (4"") and 22 rows",50g; 63m (69 yds)
Schachenmayr Original,Catania Trend,Sport / Fine,Plied (3 or more plies),Mercerized Cotton (100%),2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 36 rows",50g; 125m (137 yds)
Schachenmayr Original,Colour Ombré,Worsted / Medium,Single ply,"Acrylic (75%),Superwash Wool (25%)",3.5mm(4 US)( UK)4mm(6 US)(8 UK),"20 sts / 10 cm (4"") and 26 rows",50g; 111m (121 yds)
Schachenmayr Original,Colour Up,Fingering / 4-ply / Super Fine,Single ply,"Superwash Wool (75%),Nylon (25%)",3mm(2.5 US)(11 UK),"27 sts / 10 cm (4"") and 37 rows",100g; 400m (437 yds)
Schachenmayr Original,Corsica,Sport / Fine,Chained,"Cotton (50%),Nylon (50%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 36 rows",50g; 120m (131 yds)
Schachenmayr Original,Cosy Wool,Heavy Worsted,Blown / Fiber-filled net,"Viscose (64%),Acrylic (25%),Wool (11%)",4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"15 sts / 10 cm (4"") and 22 rows",50g; 100m (109 yds)
Schachenmayr Original,Cotton Bambulino,Sport / Fine,Crepe / Cable-plied,"Cotton (60%),Viscose (30%),Linen (10%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"25 sts / 10 cm (4"") and 36 rows",50g; 160m (175 yds)
Schachenmayr Original,Cotton Jersey,Super Bulky / Super Chunky,Filled tube,"Cotton (70%),Nylon (30%)",7mm( US)(2 UK)8mm(11 US)(0 UK),"10 sts / 10 cm (4"") and 16 rows",100g; 74m (81 yds)
Schachenmayr Original,Cotton4Future,Aran / Medium,Chained,"Cotton (50%),Polyester (50%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"17 sts / 10 cm (4"") and 24 rows",50g; 100m (109 yds)
Schachenmayr Original,Creative Lace,Sport / Fine,Single ply,"Acrylic (50%),Superwash Wool (50%)",3.5mm(4 US)( UK),"24 sts / 10 cm (4"") and 32 rows",80g; 288m (315 yds)
Schachenmayr Original,Denim Tweed,Sport / Fine,Wrap around inner core,"Cotton (88%),Polyester (7%),Nylon (5%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"24 sts / 10 cm (4"") and 38 rows",50g; 210m (230 yds)
Schachenmayr Original,Dinora,Aran / Medium,Chained,"Polyester (45%),Viscose (36%),Cotton (19%)",4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"18 sts / 10 cm (4"") and 28 rows",50g; 115m (126 yds)
Schachenmayr Original,Duo Multicolore,DK / Light,Chained,"Viscose (70%),Cotton (30%)",3.5mm(4 US)( UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 120m (131 yds)
Schachenmayr Original,Journey,Aran / Medium,Filled tube,"Cotton (44%),Acrylic (36%),Nylon (20%)",6mm(10 US)(4 UK)7mm( US)(2 UK),"17 sts / 10 cm (4"") and 25 rows",50g; 90m (98 yds)
Schachenmayr Original,Kid Light,Lace,Brushed bouclé (fuzzy / fluffy),"Nylon (38%),Acrylic (32%),Mohair (30%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"18 sts / 10 cm (4"") and 24 rows",100g; 600m (656 yds)
Schachenmayr Original,Luxury Velvet,Super Bulky / Super Chunky,Chenille,Polyester (100%),6mm(10 US)(4 UK),"10 sts / 10 cm (4"") and 16 rows",100g; 75m (82 yds)
Schachenmayr Original,Merino Extrafine 120,DK / Light,S on S plied,Merino Superwash Wool (100%),3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 120m (131 yds)
Schachenmayr Original,Merino Extrafine 170,Fingering / 4-ply / Super Fine,S on S plied,Merino Superwash Wool (100%),3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"28 sts / 10 cm (4"") and 36 rows",50g; 170m (186 yds)
Schachenmayr Original,Merino Extrafine 285 Lace,Lace,S on S plied,Merino Superwash Wool (100%),1mm(00000 US)( UK)3mm(2.5 US)(11 UK),"32 sts / 10 cm (4"") and 42 rows",50g; 285m (312 yds)
Schachenmayr Original,Merino Extrafine 40,Super Bulky / Super Chunky,S on S plied,Merino Superwash Wool (100%),7mm( US)(2 UK)8mm(11 US)(0 UK),"12 sts / 10 cm (4"") and 18 rows",50g; 40m (44 yds)
Schachenmayr Original,Merino Extrafine 85,Aran / Medium,S on S plied,Merino Superwash Wool (100%),4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"18 sts / 10 cm (4"") and 25 rows",50g; 85m (93 yds)
Schachenmayr Original,Mohair Dream,DK / Light,Plied with a soft haze,"Acrylic (84%),Mohair (8%),Wool (8%)",3.5mm(4 US)( UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",150g; 810m (886 yds)
Schachenmayr Original,Organic Cotton,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Organic Cotton (100%),2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 36 rows",50g; 155m (170 yds)
Schachenmayr Original,Originals Universa,DK / Light,Plied (3 or more plies),"Merino Superwash Wool (55%),Acrylic (45%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 125m (137 yds)
Schachenmayr Original,Originals Wool 125,DK / Light,Plied (3 or more plies),Superwash Wool (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 125m (137 yds)
Schachenmayr Original,Originals Wool 85,Aran / Medium,Plied (3 or more plies),Superwash Wool (100%),4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"18 sts / 10 cm (4"") and 25 rows",50g; 85m (93 yds)
Schachenmayr Original,Peach Cotton,Sport / Fine,S on S plied,"Cotton (60%),Acrylic (40%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"24 sts / 10 cm (4"") and 36 rows",50g; 175m (191 yds)
Schachenmayr Original,Pieces,DK / Light,Chained,"Viscose (58%),Superwash Wool (34%),Nylon (8%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",30g; 102m (112 yds)
Schachenmayr Original,Punto,Aran / Medium,Crepe / Cable-plied,"Cotton (55%),Acrylic (45%)",3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"18 sts / 10 cm (4"") and 26 rows",50g; 90m (98 yds)
Schachenmayr Original,Pyramid Cotton,Sport / Fine,Plied (3 or more plies),Cotton (100%),3mm(2.5 US)(11 UK),"26 sts / 10 cm (4"") and 36 rows",50g; 175m (191 yds)
Schachenmayr Original,Rugiada,Fingering / 4-ply / Super Fine,Chained,"Cotton (93%),Metallic (4%),Nylon (3%)",4mm(6 US)(8 UK),"19 sts / 10 cm (4"") and 28 rows",50g; 110m (120 yds)
Schachenmayr Original,Soft Linen Mix,DK / Light,Loosely plied,"Viscose (70%),Linen (30%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"22 sts / 10 cm (4"") and 28 rows",50g; 93m (102 yds)
Schachenmayr Original,Soft Mix,DK / Light,Blown / Fiber-filled net,"Nylon (45%),Alpaca (30%),Wool (25%)",5mm(8 US)(6 UK),"22 sts / 10 cm (4"") and 35 rows",25g; 113m (124 yds)
Schachenmayr Original,Soft Shimmer,DK / Light,Blown / Fiber-filled net,"Nylon (50%),Wool (50%)",4mm(6 US)(8 UK),"23 sts / 10 cm (4"") and 32 rows",25g; 125m (137 yds)
Schachenmayr Original,Soft and Easy,Aran / Medium,S on S plied,Acrylic (100%),4mm(6 US)(8 UK),"19 sts / 10 cm (4"") and 26 rows",100g; 235m (257 yds)
Schachenmayr Original,Soft and Easy Fine,DK / Light,S on S plied,Acrylic (100%),3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",100g; 297m (325 yds)
Schachenmayr Original,Summer Ombré,Sport / Fine,Loosely plied,"Cotton (48%),Viscose (32%),Acrylic (20%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 36 rows",50g; 125m (137 yds)
Schachenmayr Original,Summer Shine,Sport / Fine,Chained,"Cotton (85%),Nylon (6%),Viscose (6%),Metallic (3%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 36 rows",50g; 145m (159 yds)
Schachenmayr Original,Super Chunky Wool,Super Bulky / Super Chunky,Nubby / Tweedy,"Wool (95%),Viscose (5%)",12mm(17 US)( UK),"7 sts / 10 cm (4"") and 10 rows",100g; 40m (44 yds)
Schachenmayr Original,Tahiti,Lace,Plied (3 or more plies),"Cotton (99%),Polyester (1%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),(Varies),50g; 280m (306 yds)
Schachenmayr Original,Textura Soft,DK / Light,Bouclé,"Wool (42%),Acrylic (28%),Nylon (19%),Alpaca (10%),Elastic (1%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",25g; 110m (120 yds)
Schachenmayr Original,Trachtenwolle,Aran / Medium,Plied (3 or more plies),"Superwash Wool (63%),Acrylic (37%)",3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"18 sts / 10 cm (4"") and 24 rows",100g; 185m (202 yds)
Schachenmayr Original,Wash + Filz it!,Super Bulky / Super Chunky,Single ply,Wool (100%),8mm(11 US)(0 UK)9mm(13 US)(00 UK),"11 sts / 10 cm (4"")",50g; 49m (54 yds)
Schachenmayr Original,Wash + Filz it! Big,Super Bulky / Super Chunky,Single ply,Wool (100%),10mm(15 US)(000 UK)12mm(17 US)( UK),"8 sts / 10 cm (4"") and 11 rows",100g; 50m (55 yds)
Schachenmayr Original,Wash + Filz-it! Fine,Aran / Medium,Single ply,Wool (100%),5mm(8 US)(6 UK),"16 sts / 10 cm (4"")",50g; 100m (109 yds)
Schachenmayr Original,Wool4future,DK / Light,Blown / Fiber-filled net,"Cotton (35%),Polyester (33%),Wool (30%),Synthetic (2%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 165m (180 yds)
Schachenmayr Original,freundin - my big wool,Super Bulky / Super Chunky,Single ply,Wool (100%),20mm(36 US)( UK),"8 sts / 10 cm (4"") and 11 rows",100g; 50m (55 yds)
Schachenmayr Original,freundin - my color style,Heavy Worsted,Blown / Fiber-filled net,"Nylon (45%),Superwash Wool (29%),Acrylic (19%),Alpaca (7%)",5.5mm(9 US)(5 UK)6mm(10 US)(4 UK),"16 sts / 10 cm (4"") and 22 rows",50g; 125m (137 yds)
Schachenmayr Original,freundin - my everyday comfort,Heavy Worsted,Filled tube,"Cotton (80%),Nylon (20%)",7mm( US)(2 UK)8mm(11 US)(0 UK),"16 sts / 10 cm (4"") and 22 rows",50g; 95m (104 yds)
Schachenmayr Original,freundin - my feelgood hemp,DK / Light,S on S plied,"Tencel / Lyocell (56%),Cotton (31%),Hemp (13%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 125m (137 yds)
Schachenmayr Original,freundin - my touch of cashmere,DK / Light,S on S plied,"Superwash Wool (57%),Acrylic (33%),Cashmere (10%)",3.5mm(4 US)( UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 116m (127 yds)
