brand_name,yarn_name,texture,weight,fiber_type_1,fiber_type_2,fiber_type_3,fiber_type_4,fiber_type_5,fiber_qty_1,fiber_qty_2,fiber_qty_3,fiber_qty_4,fiber_qty_5,needles,gauge_sts,gauge_rows,ball_weight_g,ball_size_m
Sandnes Garn,KlompeLompe Tynn Merinoull,S on S plied,Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,27 sts,NaN,50, 175
Sandnes Garn,Kos,Blown / Fiber-filled net,Aran,Baby,Nylon,Wool,NaN,NaN,62,29,9,NaN,NaN,5mm,16 sts,NaN,50, 150
Sandnes Garn,Line,Loosely plied,Worsted,Cotton,Linen,Viscose,NaN,NaN,53,33,14,NaN,NaN,4mm,21 sts,NaN,50, 110
Sandnes Garn,Mandarin Naturell,Plied (3 or more plies),DK,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,50, 130
Sandnes Garn,Mandarin Petit,S on S plied,Fingering,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.75mm,27 sts,NaN,50, 178
Sandnes Garn,Merinoull,S on S plied,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 105
Sandnes Garn,Mini Alpakka,Plied with a soft haze,Fingering,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,27 sts,NaN,50, 150
Sandnes Garn,Peer Gynt,Plied (3 or more plies),DK,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 90
Sandnes Garn,Perfect,Plied (3 or more plies),DK,Superwash,Nylon,NaN,NaN,NaN,85,15,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 100
Sandnes Garn,Robust,Plied (3 or more plies),Worsted,Wool,Acrylic,Nylon,NaN,NaN,40,38,22,NaN,NaN,3.5mm,20 sts,NaN,50, 95
Sandnes Garn,Sisu,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,2.5mm,27 sts,NaN,50, 175
Sandnes Garn,Smart,Plied (3 or more plies),DK,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,22 sts,NaN,50, 99
Sandnes Garn,Sunday,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,32 sts,NaN,50, 235
Sandnes Garn,Tresko,Plied (3 or more plies),Sport,Wool,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3mm,24 sts,NaN,50, 105
Sandnes Garn,Tweed Recycled,Nubby / Tweedy,Worsted,Superwash,Cashmere,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3.5mm,21 sts,NaN,50, 175
Sandnes Garn,Tykk Line,Plied (3 or more plies),Aran,Cotton,Viscose,Linen,NaN,NaN,53,33,14,NaN,NaN,5mm,16 sts,NaN,50, 60
Sandnes Garn,Tynn Line,Crepe / Cable-plied,Fingering,Cotton,Viscose,Linen,NaN,NaN,53,33,14,NaN,NaN,3mm,27 sts,NaN,50, 220
Sandnes Garn,Tynn Merinoull,S on S plied,Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,27 sts,NaN,50, 175
Sandnes Garn,Tynn Peer Gynt,Plied (3 or more plies),Fingering,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,27 sts,NaN,50, 205
Sandnes Garn,Tynn Silk Mohair,Brushed bouclé (fuzzy / fluffy),Lace,Mohair,Silk,Wool,NaN,NaN,57,28,15,NaN,NaN,3mm,18 sts, 24 rows,25, 212
Schachenmayr Original,Alpaca Classico,Plied (3 or more plies),Aran,Wool,Alpaca,NaN,NaN,NaN,60,40,NaN,NaN,NaN,4.5mm,18 sts, 26 rows,50, 90
Schachenmayr Original,Alva Silk,Nubby / Tweedy,Sport,Wool,Cotton,Silk,NaN,NaN,50,25,25,NaN,NaN,3mm,24 sts, 33 rows,50, 230
Schachenmayr Original,Baby Smiles Bravo Baby 185,Plied (3 or more plies),Sport,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,26 sts, 36 rows,50, 184
Schachenmayr Original,Baby Smiles Cotton,Plied (3 or more plies),Fingering,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,28 sts, 36 rows,25, 92
Schachenmayr Original,Baby Smiles Cotton Bamboo,S on S plied,Fingering,Cotton,Viscose,NaN,NaN,NaN,52,48,NaN,NaN,NaN,2.5mm,28 sts, 36 rows,50, 156
Schachenmayr Original,Baby Smiles Easy Cotton,S on S plied,DK,Acrylic,Cotton,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3mm,22 sts, 30 rows,50, 120
Schachenmayr Original,Baby Smiles Happy Baby,Plied (3 or more plies),DK,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts, 30 rows,200, 540
Schachenmayr Original,Baby Smiles Lenja Soft,Fleece style,Worsted,Polyester,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,20 sts, 29 rows,NaN,NaN
Schachenmayr Original,Baby Smiles Little Soft & Easy,S on S plied,DK,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts, 30 rows,150, 375
Schachenmayr Original,Baby Smiles Merino Mix,Plied (3 or more plies),DK,Nylon,Superwash,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,22 sts, 30 rows,50, 120
Schachenmayr Original,Baby Smiles Merino Wool,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,28 sts, 36 rows,25, 85
Schachenmayr Original,Baby Smiles Suavel,Plied (3 or more plies),Lace,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,34 sts,NaN,50, 366
Schachenmayr Original,Batiko Sun,Tape,Bulky,Cotton,Polyester,NaN,NaN,NaN,82,18,NaN,NaN,NaN,7mm,13 sts, 20 rows,100, 180
Schachenmayr Original,Bellicia,Fuzzy chain,Worsted,Viscose,Baby,NaN,NaN,NaN,64,36,NaN,NaN,NaN,4mm,20 sts, 30 rows,25, 135
Schachenmayr Original,Boston,Plied (3 or more plies),Super Bulky,Acrylic,Superwash,NaN,NaN,NaN,84,16,NaN,NaN,NaN,7mm,12 sts, 18 rows,NaN,NaN
Schachenmayr Original,Bravo,Plied (3 or more plies),DK,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,22 sts, 30 rows,50, 133
Schachenmayr Original,Bravo Big,Plied (3 or more plies),Super Bulky,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,10mm,8 sts, 12 rows,200, 120
Schachenmayr Original,Bravo Quick & Easy,Plied (3 or more plies),Bulky,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,15 sts, 20 rows,100, 165
Schachenmayr Original,Bravo Softy,Plied with a soft haze,DK,Polyester,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,50, 140
Schachenmayr Original,Brazilia,Eyelash,Aran,Polyester,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts, 28 rows,50, 90
Schachenmayr Original,Casual Soft,2 ply,Aran,Cotton,Superwash,Viscose,NaN,NaN,73,19,8,NaN,NaN,4mm,17 sts, 25 rows,50, 100
Schachenmayr Original,Catania,Plied (3 or more plies),Sport,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,26 sts, 36 rows,50, 125
Schachenmayr Original,Catania Fine,Plied with a tight twist,Fingering,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,28 sts, 36 rows,50, 165
Schachenmayr Original,Catania Flammé,Slubby tweed,Sport,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.75mm,26 sts, 36 rows,50, 120
Schachenmayr Original,Catania Glamour,Plied (3 or more plies),Sport,Cotton,Metallic,NaN,NaN,NaN,98,2,NaN,NaN,NaN,2.5mm,26 sts, 36 rows,50, 142
Schachenmayr Original,Catania Grande,Plied (3 or more plies),Aran,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,16 sts, 22 rows,50, 63
Schachenmayr Original,Catania Trend,Plied (3 or more plies),Sport,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,26 sts, 36 rows,50, 125
Schachenmayr Original,Colour Ombré,Single ply,Worsted,Acrylic,Superwash,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3.5mm,20 sts, 26 rows,50, 111
Schachenmayr Original,Colour Up,Single ply,Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3mm,27 sts, 37 rows,100, 400
Schachenmayr Original,Corsica,Chained,Sport,Cotton,Nylon,NaN,NaN,NaN,50,50,NaN,NaN,NaN,2.5mm,26 sts, 36 rows,50, 120
Schachenmayr Original,Cosy Wool,Blown / Fiber-filled net,Aran,Viscose,Acrylic,Wool,NaN,NaN,64,25,11,NaN,NaN,4.5mm,15 sts, 22 rows,50, 100
Schachenmayr Original,Cotton Bambulino,Crepe / Cable-plied,Sport,Cotton,Viscose,Linen,NaN,NaN,60,30,10,NaN,NaN,2.5mm,25 sts, 36 rows,50, 160
Schachenmayr Original,Cotton Jersey,Filled tube,Super Bulky,Cotton,Nylon,NaN,NaN,NaN,70,30,NaN,NaN,NaN,7mm,10 sts, 16 rows,100, 74
Schachenmayr Original,Cotton4Future,Chained,Aran,Cotton,Polyester,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,17 sts, 24 rows,50, 100
Schachenmayr Original,Creative Lace,Single ply,Sport,Acrylic,Superwash,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.5mm,24 sts, 32 rows,80, 288
Schachenmayr Original,Denim Tweed,Wrap around inner core,Sport,Cotton,Polyester,Nylon,NaN,NaN,88,7,5,NaN,NaN,3mm,24 sts, 38 rows,50, 210
Schachenmayr Original,Dinora,Chained,Aran,Polyester,Viscose,Cotton,NaN,NaN,45,36,19,NaN,NaN,4.5mm,18 sts, 28 rows,50, 115
Schachenmayr Original,Duo Multicolore,Chained,DK,Viscose,Cotton,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3.5mm,22 sts, 30 rows,50, 120
Schachenmayr Original,Journey,Filled tube,Aran,Cotton,Acrylic,Nylon,NaN,NaN,44,36,20,NaN,NaN,6mm,17 sts, 25 rows,50, 90
Schachenmayr Original,Kid Light,Brushed bouclé (fuzzy / fluffy),Lace,Nylon,Acrylic,Mohair,NaN,NaN,38,32,30,NaN,NaN,4mm,18 sts, 24 rows,100, 600
Schachenmayr Original,Luxury Velvet,Chenille,Super Bulky,Polyester,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,10 sts, 16 rows,100, 75
Schachenmayr Original,Merino Extrafine 120,S on S plied,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,22 sts, 30 rows,50, 120
Schachenmayr Original,Merino Extrafine 170,S on S plied,Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,28 sts, 36 rows,50, 170
Schachenmayr Original,Merino Extrafine 285 Lace,S on S plied,Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,1mm,32 sts, 42 rows,50, 285
Schachenmayr Original,Merino Extrafine 40,S on S plied,Super Bulky,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,7mm,12 sts, 18 rows,50, 40
Schachenmayr Original,Merino Extrafine 85,S on S plied,Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts, 25 rows,50, 85
Schachenmayr Original,Mohair Dream,Plied with a soft haze,DK,Acrylic,Mohair,Wool,NaN,NaN,84,8,8,NaN,NaN,3.5mm,22 sts, 30 rows,150, 810
Schachenmayr Original,Organic Cotton,Plied (3 or more plies),Fingering,Organic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,28 sts, 36 rows,50, 155
Schachenmayr Original,Originals Universa,Plied (3 or more plies),DK,Merino,Acrylic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,3mm,22 sts, 30 rows,50, 125
Schachenmayr Original,Originals Wool 125,Plied (3 or more plies),DK,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts, 30 rows,50, 125
Schachenmayr Original,Originals Wool 85,Plied (3 or more plies),Aran,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts, 25 rows,50, 85
Schachenmayr Original,Peach Cotton,S on S plied,Sport,Cotton,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,3mm,24 sts, 36 rows,50, 175
Schachenmayr Original,Pieces,Chained,DK,Viscose,Superwash,Nylon,NaN,NaN,58,34,8,NaN,NaN,4mm,22 sts, 30 rows,30, 102
Schachenmayr Original,Punto,Crepe / Cable-plied,Aran,Cotton,Acrylic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,3.5mm,18 sts, 26 rows,50, 90
Schachenmayr Original,Pyramid Cotton,Plied (3 or more plies),Sport,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,26 sts, 36 rows,50, 175
Schachenmayr Original,Rugiada,Chained,Fingering,Cotton,Metallic,Nylon,NaN,NaN,93,4,3,NaN,NaN,4mm,19 sts, 28 rows,50, 110
Schachenmayr Original,Soft Linen Mix,Loosely plied,DK,Viscose,Linen,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3mm,22 sts, 28 rows,50, 93
Schachenmayr Original,Soft Mix,Blown / Fiber-filled net,DK,Nylon,Alpaca,Wool,NaN,NaN,45,30,25,NaN,NaN,5mm,22 sts, 35 rows,25, 113
Schachenmayr Original,Soft Shimmer,Blown / Fiber-filled net,DK,Nylon,Wool,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,23 sts, 32 rows,25, 125
Schachenmayr Original,Soft and Easy,S on S plied,Aran,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,19 sts, 26 rows,100, 235
Schachenmayr Original,Soft and Easy Fine,S on S plied,DK,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,22 sts, 30 rows,100, 297
Schachenmayr Original,Summer Ombré,Loosely plied,Sport,Cotton,Viscose,Acrylic,NaN,NaN,48,32,20,NaN,NaN,2.5mm,26 sts, 36 rows,50, 125
Schachenmayr Original,Summer Shine,Chained,Sport,Cotton,Nylon,Viscose,Metallic,NaN,85,6,6,3,NaN,2.5mm,26 sts, 36 rows,50, 145
Schachenmayr Original,Super Chunky Wool,Nubby / Tweedy,Super Bulky,Wool,Viscose,NaN,NaN,NaN,95,5,NaN,NaN,NaN,12mm,7 sts, 10 rows,100, 40
Schachenmayr Original,Tahiti,Plied (3 or more plies),Lace,Cotton,Polyester,NaN,NaN,NaN,99,1,NaN,NaN,NaN,2mm,NaN,NaN,50, 280
Schachenmayr Original,Textura Soft,Bouclé,DK,Wool,Acrylic,Nylon,Alpaca,Elastic,42,28,19,10,1,3mm,22 sts, 30 rows,25, 110
Schachenmayr Original,Trachtenwolle,Plied (3 or more plies),Aran,Superwash,Acrylic,NaN,NaN,NaN,63,37,NaN,NaN,NaN,3.5mm,18 sts, 24 rows,100, 185
Schachenmayr Original,Wash + Filz it!,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,8mm,11 sts,NaN,50, 49
Schachenmayr Original,Wash + Filz it! Big,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,10mm,8 sts, 11 rows,100, 50
Schachenmayr Original,Wash + Filz-it! Fine,Single ply,Aran,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,16 sts,NaN,50, 100
Schachenmayr Original,Wool4future,Blown / Fiber-filled net,DK,Cotton,Polyester,Wool,Synthetic,NaN,35,33,30,2,NaN,4mm,22 sts, 30 rows,50, 165
Schachenmayr Original,freundin - my big wool,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,20mm,8 sts, 11 rows,100, 50
Schachenmayr Original,freundin - my color style,Blown / Fiber-filled net,Aran,Nylon,Superwash,Acrylic,Alpaca,NaN,45,29,19,7,NaN,5.5mm,16 sts, 22 rows,50, 125
Schachenmayr Original,freundin - my everyday comfort,Filled tube,Aran,Cotton,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,7mm,16 sts, 22 rows,50, 95
Schachenmayr Original,freundin - my feelgood hemp,S on S plied,DK,Tencel,Cotton,Hemp,NaN,NaN,56,31,13,NaN,NaN,3mm,22 sts, 30 rows,50, 125
Schachenmayr Original,freundin - my touch of cashmere,S on S plied,DK,Superwash,Acrylic,Cashmere,NaN,NaN,57,33,10,NaN,NaN,3.5mm,22 sts, 30 rows,50, 116
Schoeller + Stahl,Allround,S on S plied,Worsted,Acrylic,Superwash,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,20 sts, 29 rows,50, 125
Schoeller + Stahl,Alpha,S on S plied,Super Bulky,Acrylic,Wool,NaN,NaN,NaN,70,30,NaN,NaN,NaN,7mm,12 sts,NaN,50, 59
Schoeller + Stahl,Anya,Filled tube,Super Bulky,Acrylic,Polyester,NaN,NaN,NaN,92,8,NaN,NaN,NaN,10mm,7 sts, 9 rows,200, 65
Schoeller + Stahl,Baby Merino,Plied (3 or more plies),Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,24 sts,NaN,25, 95
Schoeller + Stahl,Baby Mix,Plied (3 or more plies),DK,Acrylic,Wool,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 135
Schoeller + Stahl,Bambou Cotton,Plied (3 or more plies),Sport,Bamboo,Acrylic,Cotton,NaN,NaN,40,30,30,NaN,NaN,2.5mm,26 sts, 38 rows,100, 400
Schoeller + Stahl,Big Ball Soft,Brushed bouclé (fuzzy / fluffy),Super Bulky,Acrylic,Wool,Polyester,Mohair,NaN,67,14,10,9,NaN,8mm,9 sts, 14 rows,200, 600
Schoeller + Stahl,Big Mexiko Color,Plied (3 or more plies),Worsted,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,20 sts,NaN,50, 84
Schoeller + Stahl,Big Print,Plied (3 or more plies),Worsted,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,19 sts,NaN,50, 84
Schoeller + Stahl,Cascara,Chained,Super Bulky,Acrylic,Superwash,Nylon,NaN,NaN,67,30,3,NaN,NaN,8mm,10 sts, 16 rows,50, 50
Schoeller + Stahl,Delgada,Fuzzy / Fluffy,Bulky,Wool,Viscose,NaN,NaN,NaN,57,43,NaN,NaN,NaN,5mm,13 sts, 20 rows,50, 110
Schoeller + Stahl,Filzi,Single ply,Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,7mm,12 sts,NaN,50, 49
Schoeller + Stahl,Fortissima 100,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,30 sts, 42 rows,100, 420
Schoeller + Stahl,Fortissima Color 6-fach/6-ply Tweed-Effekt,Nubby / Tweedy,DK,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3mm,23 sts, 31 rows,150, 375
Schoeller + Stahl,Fortissima Colori Socka Color,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.75mm,30 sts,NaN,NaN,NaN
Schoeller + Stahl,Hit,Plied (3 or more plies),Sport,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,25 sts, 30 rows,50, 135
Schoeller + Stahl,Limone,Plied (3 or more plies),Sport,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,24 sts, 32 rows,50, 125
Schoeller + Stahl,Lollypop,Tape,Bulky,Viscose,Cotton,Acrylic,NaN,NaN,54,24,22,NaN,NaN,6mm,12 sts, 20 rows,50, 60
Schoeller + Stahl,Lorna,Chained,Super Bulky,Acrylic,Superwash,Nylon,NaN,NaN,49,49,2,NaN,NaN,9mm,9 sts, 13 rows,100, 70
Schoeller + Stahl,Ninette,2 ply,Super Bulky,Acrylic,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,8mm,9 sts, 14 rows,100, 120
Schoeller + Stahl,Record 210,Loosely plied,Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,16 sts, 24 rows,50, 90
Schoeller + Stahl,Satin Cotton,Chained,Worsted,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,20 sts, 30 rows,50, 130
Schoeller + Stahl,Wollfrauen,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,30 sts, 42 rows,50, 300
Schoeller + Stahl,Zimba Fix,Plied (3 or more plies),Aran,Superwash,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3.5mm,18 sts, 25 rows,NaN,NaN
Schoeller + Stahl,Zimba Top,Plied (3 or more plies),Sport,Superwash,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,2.5mm,25 sts, 33 rows,50, 151
Schoppel-Wolle,6 Karat,Crepe / Cable-plied,Light Fingering,Merino,Silk,NaN,NaN,NaN,80,20,NaN,NaN,NaN,2mm,30 sts, 40 rows,100, 600
Schoppel-Wolle,Admiral 4 fach / 4-ply,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2mm,30 sts, 42 rows,100, 420
Schoppel-Wolle,Admiral Hanf,Plied with a fibrous haze,Fingering,Superwash,Nylon,Hemp,NaN,NaN,67,23,10,NaN,NaN,2mm,30 sts,NaN,100, 420
Schoppel-Wolle,Alb Lino,Plied with a woolly haze,Fingering,Wool,Linen,NaN,NaN,NaN,85,15,NaN,NaN,NaN,3mm,42 sts,NaN,100, 400
Schoppel-Wolle,Alb Socke,Plied with a woolly haze,Light Fingering,Merino,Linen,NaN,NaN,NaN,85,15,NaN,NaN,NaN,3mm,30 sts, 42 rows,100, 400
Schoppel-Wolle,Albmerino,Slightly felted,Aran,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,16 sts, 18 rows,50, 100
Schoppel-Wolle,Alpaka Queen,Single ply,Aran,Alpaca,Wool,NaN,NaN,NaN,50,50,NaN,NaN,NaN,5mm,15 sts, 20 rows,100, 200
Schoppel-Wolle,Alpaka Zauber,Slightly felted,Aran,Wool,Alpaca,Linen,NaN,NaN,50,45,5,NaN,NaN,4.5mm,20 sts,NaN,100, 200
Schoppel-Wolle,Ambiente,Plied (3 or more plies),Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,26 sts,NaN,50, 155
Schoppel-Wolle,Bio Merinos,Single ply,Sport,Merino,Linen,NaN,NaN,NaN,95,5,NaN,NaN,NaN,2.5mm,26 sts, 36 rows,50, 150
Schoppel-Wolle,Boots,Plied (3 or more plies),Light Fingering,Superwash,Cotton,Nylon,NaN,NaN,44,42,14,NaN,NaN,2mm,30 sts, 42 rows,100, 400
Schoppel-Wolle,Cashmere Queen,Slightly felted,Worsted,Merino,Cashmere,Silk,NaN,NaN,45,35,20,NaN,NaN,3.5mm,20 sts, 26 rows,50, 140
Schoppel-Wolle,Cashmere Zauber,Slightly felted,Worsted,Merino,Cashmere,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3.5mm,20 sts,NaN,50, 140
Schoppel-Wolle,Chat,Tape,Worsted,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,20 sts, 23 rows,50, 80
Schoppel-Wolle,Cotton Ball,Plied (3 or more plies),Fingering,Organic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,28 sts,NaN,100, 420
Schoppel-Wolle,Crazy Zauberball,2 ply,Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2mm,30 sts, 42 rows,100, 420
Schoppel-Wolle,Edition 3,2 ply,Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,26 sts,NaN,50, 150
Schoppel-Wolle,El Linio,Chained,Worsted,Linen,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,20 sts, 36 rows,50, 150
Schoppel-Wolle,Feltro,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,10mm,7 sts, 10 rows,100, 66
Schoppel-Wolle,Gradient,Slightly felted,Worsted,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,19 sts, 25 rows,100, 260
Schoppel-Wolle,In Silk,Slightly felted,Aran,Wool,Silk,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4.5mm,18 sts, 24 rows,100, 200
Schoppel-Wolle,King Size,S on S plied,Aran,Superwash,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,5mm,16 sts, 25 rows,100, 160
Schoppel-Wolle,Lace Ball,Single ply,Lace,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4.5mm,36 sts,NaN,100, 800
Schoppel-Wolle,Lace Ball 100,Single ply,Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,NaN,NaN,100, 800
Schoppel-Wolle,Lace Flower,Single ply,Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150, 1200
Schoppel-Wolle,Life Style,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,28 sts,NaN,50, 155
Schoppel-Wolle,Merino Lace,Fuzzy / Fluffy,Lace,Merino,Nylon,Mohair,NaN,NaN,57,23,20,NaN,NaN,5mm,NaN,NaN,50, 400
Schoppel-Wolle,Miro 4-fach / 4-ply,Plied (3 or more plies),Fingering,Acrylic,Cotton,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.5mm,28 sts,NaN,50, 140
Schoppel-Wolle,My Silk,S on S plied,Sport,Silk,Acrylic,Cotton,NaN,NaN,34,33,33,NaN,NaN,3mm,26 sts, 36 rows,50, 175
Schoppel-Wolle,Oxford,Plied (3 or more plies),Jumbo,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,15mm,5 sts, 6 rows,300, 90
Schoppel-Wolle,Pur,Slightly felted,Super Bulky,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,12 sts, 19 rows,100, 150
Schoppel-Wolle,Reggae,Slightly felted,Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts, 24 rows,50, 100
Schoppel-Wolle,Relikt,2 ply,Worsted,Wool,Nylon,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3mm,19 sts, 30 rows,50, 125
